cct_id,cct_city,cct_date,cct_card_type,cct_exp_type,cct_gender,cct_amount
24754,"Jaipur, India",05-Oct-13,Silver,Food,M,54159
24755,"Surat, India",11-Mar-14,Gold,Grocery,F,222253
24756,"Jaipur, India",25-Apr-14,Platinum,Fuel,M,150818
24757,"Jaipur, India",04-Jan-14,Signature,Food,F,122932
24758,"Surat, India",01-Mar-15,Gold,Fuel,F,233209
24759,"Kolkata, India",29-Jun-14,Platinum,Entertainment,M,251497
24760,"Kanpur, India",15-Jan-15,Silver,Food,M,15797
24761,"Lucknow, India",22-Mar-14,Signature,Food,F,36960
24762,"Surat, India",21-Dec-14,Signature,Entertainment,M,256645
24763,"Kolkata, India",18-Feb-15,Gold,Grocery,F,78007
24764,"Lucknow, India",28-Sep-14,Gold,Food,M,95034
24765,"Chennai, India",12-May-15,Gold,Fuel,F,294957
24766,"Jaipur, India",27-Feb-15,Signature,Bills,M,82421
24767,"Chennai, India",02-Aug-14,Signature,Grocery,F,249018
24768,"Pune, India",20-Feb-14,Signature,Food,F,112716
24769,"Lucknow, India",30-Jan-15,Signature,Bills,M,44125
24770,"Lucknow, India",22-May-15,Signature,Food,M,41082
24771,"Pune, India",19-Oct-14,Silver,Fuel,M,226868
24772,"Hyderabad, India",14-Jun-14,Gold,Bills,F,183592
24773,"Surat, India",16-Nov-14,Platinum,Food,M,274409
24774,"Lucknow, India",25-Jul-14,Gold,Bills,F,144594
24775,"Jaipur, India",06-May-15,Signature,Bills,F,299520
24776,"Kanpur, India",04-May-14,Gold,Food,M,241024
24777,"Lucknow, India",18-Feb-14,Platinum,Entertainment,F,93341
24778,"Kanpur, India",18-Sep-14,Signature,Fuel,F,134671
24779,"Kolkata, India",17-Feb-14,Platinum,Bills,M,202401
24780,"Surat, India",18-Dec-13,Platinum,Entertainment,F,201407
24781,"Kanpur, India",19-May-14,Gold,Entertainment,F,214606
24782,"Surat, India",12-Jul-14,Signature,Entertainment,M,240134
24783,"Hyderabad, India",23-Jul-14,Silver,Grocery,F,125418
24784,"Kolkata, India",02-Jan-15,Gold,Entertainment,F,203127
24785,"Lucknow, India",27-Nov-13,Gold,Entertainment,M,269330
24786,"Jaipur, India",16-Apr-14,Gold,Entertainment,F,93150
24787,"Surat, India",23-Jan-14,Gold,Bills,F,40743
24788,"Kanpur, India",05-Feb-15,Silver,Entertainment,M,11641
24789,"Pune, India",14-Sep-14,Gold,Grocery,M,28579
24790,"Chennai, India",12-Mar-15,Silver,Entertainment,M,25500
24791,"Pune, India",31-Dec-14,Signature,Fuel,F,167430
24792,"Lucknow, India",01-Oct-14,Platinum,Food,M,219663
24793,"Kanpur, India",27-Dec-14,Gold,Food,M,41430
24794,"Lucknow, India",28-Dec-14,Signature,Entertainment,M,84363
24795,"Chennai, India",08-Jun-14,Signature,Fuel,M,207982
24796,"Kanpur, India",22-Jun-14,Signature,Food,M,85201
24797,"Jaipur, India",09-Sep-14,Gold,Food,M,100846
24798,"Jaipur, India",30-Aug-14,Platinum,Bills,F,91108
24799,"Pune, India",23-Apr-14,Silver,Fuel,F,94807
24800,"Surat, India",09-Apr-14,Signature,Entertainment,F,298342
24801,"Kolkata, India",19-Mar-15,Gold,Fuel,F,162723
24802,"Kanpur, India",09-Dec-13,Silver,Bills,F,8535
24803,"Pune, India",30-Jan-15,Silver,Food,M,223229
24804,"Lucknow, India",12-Jul-14,Gold,Grocery,F,18946
24805,"Lucknow, India",14-Dec-14,Gold,Food,F,72562
24806,"Pune, India",29-Jan-15,Platinum,Entertainment,M,256513
24807,"Pune, India",02-Mar-14,Platinum,Entertainment,M,107254
24808,"Pune, India",01-Sep-14,Gold,Bills,F,266250
24809,"Kanpur, India",15-Nov-14,Gold,Bills,M,60207
24810,"Surat, India",26-May-15,Silver,Fuel,F,143502
24811,"Pune, India",30-May-14,Silver,Bills,F,182974
24812,"Pune, India",21-Jul-14,Gold,Fuel,F,220644
24813,"Hyderabad, India",12-Apr-15,Gold,Entertainment,M,14650
24814,"Lucknow, India",04-Jul-14,Platinum,Entertainment,F,55073
24815,"Hyderabad, India",19-Nov-14,Signature,Entertainment,M,132707
24816,"Lucknow, India",31-Mar-14,Signature,Bills,M,165835
24817,"Lucknow, India",25-Apr-15,Signature,Bills,F,291891
24818,"Lucknow, India",21-Jan-14,Gold,Fuel,M,238228
24819,"Lucknow, India",02-Dec-13,Gold,Grocery,F,202899
24820,"Jaipur, India",21-Nov-13,Silver,Grocery,M,104510
24821,"Hyderabad, India",14-Oct-13,Platinum,Entertainment,F,111712
24822,"Kolkata, India",10-Aug-14,Platinum,Food,M,114970
24823,"Pune, India",18-Mar-14,Gold,Grocery,M,53299
24824,"Lucknow, India",07-Aug-14,Silver,Grocery,M,68290
24825,"Jaipur, India",22-Aug-14,Silver,Grocery,F,180080
24826,"Surat, India",16-Jan-15,Gold,Fuel,M,160471
24827,"Kolkata, India",07-Dec-13,Silver,Fuel,M,259812
24828,"Kolkata, India",07-Apr-15,Gold,Bills,F,159169
24829,"Surat, India",09-May-15,Platinum,Entertainment,M,159155
24830,"Surat, India",19-Jan-14,Signature,Entertainment,M,22983
24831,"Kanpur, India",19-Feb-15,Gold,Bills,F,29231
24832,"Lucknow, India",10-Feb-14,Platinum,Bills,M,115337
24833,"Kanpur, India",09-Oct-14,Signature,Grocery,M,67780
24834,"Hyderabad, India",24-Apr-14,Gold,Fuel,M,206869
24835,"Kanpur, India",12-Dec-13,Signature,Bills,F,230136
24836,"Hyderabad, India",20-Oct-13,Silver,Bills,M,100283
24837,"Jaipur, India",15-Apr-14,Signature,Grocery,F,81187
24838,"Hyderabad, India",30-Mar-14,Platinum,Fuel,M,137671
24839,"Chennai, India",20-Feb-14,Signature,Bills,M,190463
24840,"Pune, India",28-Aug-14,Silver,Fuel,F,294797
24841,"Kolkata, India",10-Oct-13,Platinum,Fuel,F,137465
24842,"Lucknow, India",16-Oct-13,Gold,Entertainment,F,11281
24843,"Hyderabad, India",25-Apr-15,Signature,Bills,M,84252
24844,"Pune, India",19-May-15,Gold,Fuel,F,54339
24845,"Lucknow, India",02-Oct-14,Silver,Bills,F,274954
24846,"Lucknow, India",27-Sep-14,Signature,Grocery,F,44117
24847,"Lucknow, India",13-Apr-15,Silver,Food,F,37264
24848,"Kolkata, India",20-Apr-14,Signature,Bills,F,131047
24849,"Pune, India",14-Oct-14,Silver,Entertainment,F,120608
24850,"Kanpur, India",05-Jun-14,Gold,Bills,F,172221
24851,"Pune, India",15-Aug-14,Silver,Grocery,F,60975
24852,"Surat, India",30-Jun-14,Platinum,Bills,F,5135
24853,"Jaipur, India",27-Dec-13,Signature,Grocery,F,106953
24854,"Pune, India",03-Apr-15,Silver,Fuel,F,51700
24855,"Chennai, India",14-May-15,Platinum,Fuel,M,243595
24856,"Pune, India",20-May-15,Platinum,Fuel,F,24880
24857,"Surat, India",21-Jul-14,Signature,Fuel,M,273008
24858,"Kanpur, India",19-Apr-15,Signature,Entertainment,M,33313
24859,"Hyderabad, India",26-Oct-14,Signature,Entertainment,F,15218
24860,"Pune, India",15-Dec-14,Platinum,Food,M,266566
24861,"Kanpur, India",09-Mar-15,Platinum,Grocery,M,210387
24862,"Kanpur, India",27-Feb-15,Silver,Grocery,F,144588
24863,"Hyderabad, India",15-Jun-14,Signature,Entertainment,M,12435
24864,"Kanpur, India",08-Dec-13,Gold,Bills,F,118621
24865,"Jaipur, India",15-Dec-13,Signature,Food,F,65903
24866,"Surat, India",15-Jul-14,Signature,Fuel,F,18429
24867,"Lucknow, India",13-Sep-14,Platinum,Bills,M,22824
24868,"Kolkata, India",07-Oct-13,Platinum,Bills,F,181470
24869,"Kanpur, India",10-Dec-13,Gold,Food,F,39439
24870,"Kanpur, India",28-Dec-14,Gold,Bills,M,193289
24871,"Chennai, India",24-Sep-14,Gold,Bills,F,297895
24872,"Kolkata, India",08-Jan-14,Gold,Grocery,F,99263
24873,"Hyderabad, India",12-Sep-14,Silver,Entertainment,F,279041
24874,"Kanpur, India",30-Apr-15,Silver,Entertainment,F,59723
24875,"Surat, India",26-Nov-13,Signature,Entertainment,F,248936
24876,"Hyderabad, India",28-Mar-14,Platinum,Fuel,M,169827
24877,"Kanpur, India",02-Jul-14,Platinum,Bills,M,50076
24878,"Chennai, India",08-Feb-14,Gold,Bills,F,203540
24879,"Chennai, India",02-Sep-14,Platinum,Grocery,M,148155
24880,"Chennai, India",04-May-14,Gold,Entertainment,M,266619
24881,"Pune, India",02-Jan-15,Silver,Fuel,M,280989
24882,"Chennai, India",21-Jan-14,Signature,Entertainment,M,135170
24883,"Pune, India",16-Mar-14,Silver,Bills,F,142840
24884,"Jaipur, India",22-Feb-14,Silver,Fuel,M,224158
24885,"Pune, India",26-Dec-14,Gold,Entertainment,M,124865
24886,"Kanpur, India",26-Jul-14,Gold,Entertainment,M,273049
24887,"Surat, India",11-Oct-13,Platinum,Food,F,216281
24888,"Surat, India",05-May-15,Silver,Food,F,249783
24889,"Kolkata, India",13-Nov-14,Platinum,Entertainment,F,7622
24890,"Lucknow, India",11-May-14,Gold,Grocery,F,113180
24891,"Jaipur, India",17-Nov-14,Platinum,Food,M,53031
24892,"Lucknow, India",02-Jul-14,Signature,Bills,M,89719
24893,"Kanpur, India",04-Oct-14,Platinum,Fuel,F,96252
24894,"Hyderabad, India",07-Mar-14,Silver,Grocery,F,1822
24895,"Jaipur, India",02-Dec-14,Signature,Food,M,184504
24896,"Lucknow, India",27-Oct-14,Platinum,Bills,M,10673
24897,"Pune, India",27-Apr-14,Silver,Fuel,F,254915
24898,"Kanpur, India",21-Dec-14,Signature,Fuel,M,131058
24899,"Chennai, India",10-Jun-14,Silver,Entertainment,M,53349
24900,"Jaipur, India",15-Jun-14,Gold,Bills,F,125371
24901,"Lucknow, India",31-Jul-14,Silver,Food,F,213692
24902,"Jaipur, India",27-Nov-13,Gold,Grocery,F,199820
24903,"Lucknow, India",08-Feb-14,Gold,Grocery,M,133364
24904,"Kanpur, India",30-Apr-15,Silver,Grocery,F,268522
24905,"Kanpur, India",22-Jan-14,Signature,Entertainment,F,61411
24906,"Pune, India",06-Feb-14,Signature,Fuel,F,16886
24907,"Kanpur, India",17-Apr-15,Silver,Bills,M,170976
24908,"Kanpur, India",27-Apr-15,Signature,Bills,F,251969
24909,"Chennai, India",20-Oct-14,Gold,Bills,F,53852
24910,"Chennai, India",23-Feb-14,Gold,Entertainment,F,124314
24911,"Surat, India",21-Nov-13,Signature,Entertainment,F,25258
24912,"Hyderabad, India",29-Jun-14,Gold,Bills,F,178463
24913,"Surat, India",12-Mar-14,Gold,Food,F,257484
24914,"Pune, India",14-Nov-13,Silver,Bills,F,125611
24915,"Kolkata, India",02-Jun-14,Silver,Entertainment,M,105736
24916,"Kanpur, India",15-Mar-15,Platinum,Grocery,M,267031
24917,"Kanpur, India",10-Dec-14,Platinum,Food,F,46023
24918,"Jaipur, India",15-Feb-14,Gold,Food,F,177457
24919,"Lucknow, India",19-Aug-14,Signature,Entertainment,M,250940
24920,"Kanpur, India",18-Nov-14,Gold,Fuel,F,122732
24921,"Jaipur, India",08-Feb-15,Silver,Entertainment,F,44486
24922,"Pune, India",23-Nov-14,Signature,Entertainment,M,59870
24923,"Pune, India",24-Nov-14,Signature,Food,F,33929
24924,"Kolkata, India",26-Jan-15,Signature,Food,M,235178
24925,"Jaipur, India",03-Jun-14,Gold,Grocery,M,159694
24926,"Kanpur, India",27-Jan-15,Signature,Food,F,148597
24927,"Hyderabad, India",02-Nov-14,Signature,Entertainment,F,9590
24928,"Surat, India",13-Nov-13,Silver,Entertainment,F,63191
24929,"Pune, India",24-Jan-15,Gold,Bills,F,203780
24930,"Surat, India",13-Mar-15,Silver,Fuel,M,150741
24931,"Hyderabad, India",05-Jan-15,Signature,Food,M,201522
24932,"Hyderabad, India",12-Oct-14,Gold,Entertainment,F,11513
24933,"Surat, India",20-May-14,Silver,Grocery,M,108546
24934,"Pune, India",06-Oct-14,Gold,Food,M,278515
24935,"Kolkata, India",10-May-14,Gold,Bills,M,122623
24936,"Hyderabad, India",16-Mar-15,Signature,Grocery,F,18453
24937,"Pune, India",16-Jul-14,Gold,Entertainment,M,269462
24938,"Pune, India",15-Jun-14,Silver,Entertainment,F,280870
24939,"Chennai, India",12-Jan-15,Gold,Food,F,29377
24940,"Hyderabad, India",07-Nov-13,Silver,Fuel,M,178667
24941,"Hyderabad, India",06-Apr-15,Gold,Food,F,10653
24942,"Hyderabad, India",09-Nov-14,Gold,Entertainment,M,159277
24943,"Hyderabad, India",20-Oct-13,Gold,Entertainment,F,150584
24944,"Lucknow, India",08-May-14,Gold,Food,F,57441
24945,"Kanpur, India",25-Jul-14,Signature,Entertainment,F,244233
24946,"Surat, India",24-Aug-14,Platinum,Fuel,F,138005
24947,"Kolkata, India",09-May-14,Platinum,Bills,M,28954
24948,"Lucknow, India",15-May-14,Platinum,Food,F,121813
24949,"Jaipur, India",11-Oct-14,Gold,Entertainment,F,22869
24950,"Jaipur, India",20-Apr-15,Silver,Bills,F,248930
24951,"Lucknow, India",05-Dec-14,Signature,Entertainment,M,28997
24952,"Hyderabad, India",15-Oct-14,Signature,Grocery,F,102064
24953,"Surat, India",15-Nov-14,Signature,Entertainment,F,228479
24954,"Chennai, India",07-Sep-14,Platinum,Grocery,F,143490
24955,"Surat, India",17-May-14,Signature,Food,M,207042
24956,"Pune, India",20-Mar-15,Silver,Grocery,F,34249
24957,"Surat, India",09-Oct-14,Signature,Bills,M,268173
24958,"Jaipur, India",08-Nov-14,Signature,Entertainment,M,288991
24959,"Lucknow, India",16-Mar-14,Signature,Bills,F,1026
24960,"Kolkata, India",06-Jan-15,Silver,Fuel,F,274865
24961,"Jaipur, India",08-Sep-14,Signature,Fuel,M,235534
24962,"Chennai, India",11-Jun-14,Platinum,Entertainment,M,149814
24963,"Kanpur, India",28-Aug-14,Signature,Fuel,F,74038
24964,"Chennai, India",26-Mar-14,Gold,Entertainment,M,191527
24965,"Surat, India",12-Oct-13,Platinum,Food,M,284629
24966,"Kolkata, India",19-Jan-15,Signature,Entertainment,F,212680
24967,"Kanpur, India",31-Jan-14,Platinum,Grocery,F,200681
24968,"Pune, India",09-May-14,Platinum,Bills,M,134178
24969,"Kolkata, India",21-Dec-13,Silver,Fuel,F,39410
24970,"Pune, India",14-Apr-14,Silver,Grocery,M,128392
24971,"Surat, India",15-Dec-13,Platinum,Grocery,M,174178
24972,"Chennai, India",28-Apr-15,Platinum,Bills,M,14078
24973,"Jaipur, India",28-Aug-14,Silver,Food,M,148322
24974,"Chennai, India",02-May-15,Silver,Grocery,F,148332
24975,"Kanpur, India",07-Oct-14,Silver,Fuel,F,281678
24976,"Jaipur, India",17-Mar-15,Platinum,Fuel,M,60525
24977,"Surat, India",03-Feb-14,Silver,Grocery,M,240410
24978,"Lucknow, India",19-Dec-13,Platinum,Bills,M,200573
24979,"Hyderabad, India",04-Dec-14,Gold,Bills,F,17276
24980,"Jaipur, India",26-Jun-14,Signature,Fuel,M,171516
24981,"Lucknow, India",05-Jun-14,Gold,Grocery,M,45113
24982,"Surat, India",26-Oct-13,Platinum,Entertainment,F,180501
24983,"Hyderabad, India",21-Nov-14,Signature,Entertainment,F,86353
24984,"Chennai, India",12-Sep-14,Platinum,Grocery,F,259143
24985,"Hyderabad, India",27-Sep-14,Signature,Entertainment,F,278501
24986,"Kolkata, India",30-Jan-14,Signature,Entertainment,F,296429
24987,"Surat, India",29-Jun-14,Platinum,Fuel,F,93093
24988,"Pune, India",20-Nov-14,Silver,Grocery,M,99052
24989,"Kolkata, India",30-Jan-15,Gold,Bills,F,161683
24990,"Kanpur, India",17-Apr-14,Silver,Entertainment,M,252039
24991,"Lucknow, India",27-Dec-14,Silver,Entertainment,F,158539
24992,"Pune, India",27-Dec-13,Gold,Entertainment,F,274415
24993,"Kanpur, India",16-Nov-13,Gold,Fuel,F,72538
24994,"Lucknow, India",30-Aug-14,Platinum,Grocery,M,122946
24995,"Surat, India",11-Jan-14,Silver,Fuel,F,219125
24996,"Lucknow, India",04-Dec-13,Signature,Food,M,149947
24997,"Pune, India",16-Oct-14,Signature,Bills,M,86706
24998,"Hyderabad, India",14-Jun-14,Silver,Fuel,M,287486
24999,"Kanpur, India",24-Aug-14,Gold,Entertainment,F,96743
25000,"Chennai, India",11-May-14,Gold,Grocery,F,289555
25001,"Hyderabad, India",21-Mar-15,Silver,Bills,F,285560
25002,"Kanpur, India",08-Feb-15,Platinum,Food,F,81707
25003,"Lucknow, India",17-Apr-14,Signature,Entertainment,M,167853
25004,"Hyderabad, India",18-Nov-13,Gold,Food,F,145818
25005,"Pune, India",09-Dec-14,Signature,Bills,F,160260
25006,"Lucknow, India",18-May-15,Signature,Bills,F,211555
25007,"Lucknow, India",01-May-15,Platinum,Fuel,M,214218
25008,"Lucknow, India",20-Apr-14,Gold,Bills,M,144363
25009,"Kanpur, India",09-Nov-14,Silver,Fuel,F,119662
25010,"Pune, India",01-May-15,Platinum,Bills,M,174214
25011,"Lucknow, India",19-Jul-14,Platinum,Bills,F,95009
25012,"Surat, India",28-Jul-14,Platinum,Bills,F,205926
25013,"Kolkata, India",30-Oct-13,Silver,Bills,F,135440
25014,"Jaipur, India",24-Dec-13,Silver,Bills,M,158138
25015,"Surat, India",04-Dec-13,Signature,Grocery,F,152803
25016,"Kanpur, India",17-Feb-14,Silver,Food,F,286572
25017,"Hyderabad, India",05-Aug-14,Gold,Fuel,F,131047
25018,"Kolkata, India",01-Mar-15,Platinum,Fuel,F,231087
25019,"Pune, India",18-Jan-14,Platinum,Food,M,82095
25020,"Jaipur, India",30-Dec-13,Signature,Entertainment,F,286910
25021,"Kolkata, India",31-Aug-14,Signature,Entertainment,F,282508
25022,"Jaipur, India",05-Mar-15,Silver,Bills,F,60827
25023,"Lucknow, India",23-Apr-14,Platinum,Fuel,F,42039
25024,"Lucknow, India",28-Apr-15,Silver,Grocery,M,263894
25025,"Hyderabad, India",11-May-14,Signature,Fuel,M,241558
25026,"Kanpur, India",08-Oct-13,Gold,Food,F,18621
25027,"Kanpur, India",09-Nov-14,Platinum,Food,M,9561
25028,"Chennai, India",29-Jun-14,Signature,Fuel,F,236333
25029,"Kolkata, India",06-Dec-14,Signature,Bills,M,115097
25030,"Kolkata, India",21-Feb-14,Signature,Grocery,F,26070
25031,"Lucknow, India",10-Dec-14,Silver,Bills,M,233950
25032,"Hyderabad, India",13-Jul-14,Gold,Fuel,F,66513
25033,"Surat, India",24-Feb-14,Signature,Grocery,M,180322
25034,"Pune, India",18-Apr-14,Gold,Food,F,186097
25035,"Kanpur, India",13-Nov-13,Signature,Food,F,278532
25036,"Hyderabad, India",29-Dec-14,Signature,Grocery,M,298518
25037,"Lucknow, India",02-Jan-15,Signature,Fuel,M,22036
25038,"Lucknow, India",24-Jan-15,Platinum,Bills,M,141161
25039,"Chennai, India",10-Jul-14,Signature,Bills,F,235249
25040,"Chennai, India",13-May-14,Silver,Entertainment,M,7316
25041,"Pune, India",20-Mar-14,Silver,Food,M,289805
25042,"Jaipur, India",04-Apr-14,Gold,Entertainment,M,77786
25043,"Pune, India",11-Sep-14,Platinum,Entertainment,M,133312
25044,"Surat, India",28-Apr-14,Silver,Entertainment,M,100718
25045,"Surat, India",17-Feb-14,Gold,Fuel,F,270981
25046,"Surat, India",28-Mar-15,Silver,Bills,M,60534
25047,"Surat, India",01-Mar-14,Platinum,Food,F,273855
25048,"Hyderabad, India",13-Sep-14,Platinum,Fuel,M,280277
25049,"Lucknow, India",02-Feb-15,Signature,Food,F,225713
25050,"Chennai, India",03-Feb-14,Signature,Entertainment,M,212269
25051,"Chennai, India",23-Jan-15,Signature,Entertainment,M,236457
25052,"Surat, India",23-Mar-14,Silver,Entertainment,F,221522
25053,"Surat, India",25-May-14,Silver,Bills,M,47383
25054,"Jaipur, India",14-May-15,Gold,Fuel,F,21242
25055,"Kanpur, India",13-Sep-14,Silver,Grocery,F,34393
25056,"Pune, India",04-Jul-14,Platinum,Entertainment,F,46337
25057,"Pune, India",29-Mar-14,Platinum,Food,F,96329
25058,"Kanpur, India",18-Jul-14,Gold,Food,M,34534
25059,"Jaipur, India",18-Feb-15,Signature,Bills,M,83007
25060,"Kolkata, India",16-Sep-14,Silver,Entertainment,M,20664
25061,"Chennai, India",17-Dec-13,Platinum,Grocery,M,251472
25062,"Kolkata, India",19-Feb-15,Signature,Bills,M,65756
25063,"Pune, India",23-Sep-14,Platinum,Grocery,F,132956
25064,"Kanpur, India",14-Feb-14,Silver,Food,F,160805
25065,"Kolkata, India",17-Aug-14,Signature,Fuel,M,126187
25066,"Kanpur, India",04-Dec-14,Gold,Food,F,296638
25067,"Jaipur, India",15-Feb-15,Silver,Grocery,M,6058
25068,"Pune, India",01-Nov-13,Signature,Fuel,M,32660
25069,"Jaipur, India",17-Aug-14,Silver,Grocery,M,87301
25070,"Hyderabad, India",24-Oct-13,Signature,Food,M,11994
25071,"Kolkata, India",12-Jul-14,Signature,Food,F,176420
25072,"Chennai, India",28-Oct-14,Signature,Bills,M,35430
25073,"Surat, India",18-Mar-14,Signature,Fuel,F,25467
25074,"Kanpur, India",13-Jan-15,Signature,Grocery,F,10309
25075,"Hyderabad, India",21-Nov-14,Gold,Bills,M,111511
25076,"Chennai, India",30-Mar-15,Silver,Bills,F,132030
25077,"Kanpur, India",03-Jan-14,Platinum,Grocery,M,61563
25078,"Hyderabad, India",17-May-14,Silver,Entertainment,M,101409
25079,"Kolkata, India",28-Jan-15,Platinum,Grocery,M,240130
25080,"Pune, India",01-Nov-14,Gold,Entertainment,F,285630
25081,"Pune, India",11-Dec-14,Platinum,Grocery,F,131055
25082,"Kolkata, India",12-Jan-15,Gold,Grocery,F,282560
25083,"Surat, India",21-Sep-14,Silver,Entertainment,F,41346
25084,"Lucknow, India",02-Jul-14,Gold,Fuel,F,27045
25085,"Pune, India",02-Jan-14,Silver,Bills,M,157698
25086,"Surat, India",10-Aug-14,Silver,Food,F,195505
25087,"Pune, India",17-Oct-13,Gold,Bills,F,142247
25088,"Jaipur, India",18-Jan-15,Silver,Food,F,40628
25089,"Jaipur, India",24-Apr-15,Platinum,Food,M,60875
25090,"Chennai, India",10-Jul-14,Gold,Grocery,F,282733
25091,"Chennai, India",11-Aug-14,Silver,Entertainment,F,90433
25092,"Chennai, India",07-Oct-13,Gold,Food,M,170470
25093,"Pune, India",14-Sep-14,Gold,Food,M,48567
25094,"Kolkata, India",01-Jan-15,Gold,Grocery,M,19643
25095,"Surat, India",17-Dec-13,Platinum,Grocery,F,154052
25096,"Hyderabad, India",30-Oct-14,Platinum,Bills,M,78776
25097,"Lucknow, India",24-Oct-14,Gold,Grocery,M,107048
25098,"Jaipur, India",09-Dec-13,Platinum,Bills,M,163066
25099,"Jaipur, India",22-May-15,Platinum,Bills,F,18931
25100,"Lucknow, India",11-Oct-14,Platinum,Food,M,147238
25101,"Surat, India",01-Jul-14,Silver,Grocery,F,107989
25102,"Kanpur, India",20-Jan-15,Silver,Bills,M,112740
25103,"Kolkata, India",13-Jul-14,Gold,Entertainment,F,203166
25104,"Hyderabad, India",10-Feb-14,Signature,Fuel,F,58919
25105,"Lucknow, India",29-Mar-14,Gold,Entertainment,F,189503
25106,"Hyderabad, India",25-Dec-14,Platinum,Bills,M,275350
25107,"Surat, India",13-Jan-14,Signature,Entertainment,M,211953
25108,"Chennai, India",05-Oct-14,Gold,Entertainment,M,235265
25109,"Jaipur, India",30-Jul-14,Signature,Entertainment,F,102913
25110,"Surat, India",09-Jan-14,Silver,Fuel,M,109555
25111,"Kolkata, India",10-May-14,Silver,Bills,M,17782
25112,"Kolkata, India",04-Mar-15,Gold,Fuel,M,261064
25113,"Lucknow, India",14-May-14,Signature,Grocery,M,271335
25114,"Jaipur, India",07-Apr-14,Platinum,Entertainment,M,233544
25115,"Jaipur, India",14-Nov-13,Signature,Fuel,F,299664
25116,"Hyderabad, India",21-Mar-15,Silver,Food,F,263657
